# 0.5-189.5 nm : MAVEN EUVM  2022-01-11 12:00:00; 190.5 nm+ : SORCE SOLSTICE 2004-02-07
# wavelength (nm) irradiance (W/m^2/nm)
0.5 1.1208996397726878E-7
1.5 3.442017714405665E-6
2.5 7.231865765788825E-6
3.5 6.2823237385600805E-6
4.5 9.822731044550892E-6
5.5 1.4508796994050499E-5
6.5 3.0274700682910176E-5
7.5 2.4100647341999957E-5
8.5 2.175679380564661E-5
9.5 1.7152280217860327E-5
10.5 1.238550464172066E-5
11.5 8.053831335833758E-6
12.5 4.4611238110411154E-6
13.5 4.536276686410576E-6
14.5 9.833407993253638E-6
15.5 9.751637509488176E-6
16.5 1.3350524089901486E-5
17.5 7.540041394579594E-5
18.5 6.794686370590007E-5
19.5 5.516286157888163E-5
20.5 4.070037360810906E-5
21.5 3.0169536287692208E-5
22.5 3.423083259963343E-5
23.5 1.9136755468074435E-5
24.5 2.4162434749953675E-5
25.5 4.157529089180325E-5
26.5 1.3244636715336985E-5
27.5 1.7733639780133413E-5
28.5 2.658376269802756E-5
29.5 8.335391047673605E-6
30.5 2.053133947110265E-4
31.5 1.44229881922566E-5
32.5 4.853506674626572E-6
33.5 1.8218507840722197E-5
34.5 1.8498790128505655E-5
35.5 1.3541401845548718E-5
36.5 2.83497761932087E-5
37.5 3.2912644820497584E-6
38.5 3.2250405863124807E-6
39.5 1.9349389075243025E-6
40.5 3.446956624462934E-6
41.5 4.189164151288933E-6
42.5 1.4125618481167069E-6
43.5 6.0283334830264105E-6
44.5 2.4866955466993112E-6
45.5 1.9616537981845766E-6
46.5 7.958908983936138E-6
47.5 2.6556725021844074E-6
48.5 4.690998666407214E-6
49.5 1.210380773013537E-5
50.5 7.503357948481924E-6
51.5 1.6725618312901266E-6
52.5 4.564123083325273E-6
53.5 3.5729053955495028E-6
54.5 1.374304140033953E-6
55.5 1.2644532143360602E-5
56.5 2.1160379156246154E-6
57.5 1.3652034876479687E-6
58.5 2.240779285400005E-5
59.5 2.367560504727784E-6
60.5 9.166969302175091E-6
61.5 3.82296367103456E-6
62.5 2.1818984727924623E-5
63.5 7.192922044810173E-6
64.5 4.995366352783981E-7
65.5 6.286222463256568E-7
66.5 8.508601909052782E-7
67.5 8.624898232680277E-7
68.5 2.6416039430334E-6
69.5 1.1925090146915447E-6
70.5 5.912675646379491E-6
71.5 1.5769227484478371E-6
72.5 1.328671767363766E-6
73.5 1.4890615753459563E-6
74.5 1.9528132240740136E-6
75.5 2.316650251557661E-6
76.5 7.924959136411596E-6
77.5 7.14417472937216E-6
78.5 9.538549971851218E-6
79.5 6.461044658237572E-6
80.5 5.022526733174175E-6
81.5 5.870963826879789E-6
82.5 6.802061101933333E-6
83.5 1.789002433970313E-5
84.5 9.223200217378609E-6
85.5 1.0536176545983232E-5
86.5 1.1231864542467989E-5
87.5 1.2622830802945112E-5
88.5 1.468031184422991E-5
89.5 1.717464471197883E-5
90.5 2.2717695979618565E-5
91.5 1.646325843207812E-5
92.5 4.6261612091309895E-6
93.5 4.697523493247809E-6
94.5 5.44470567571208E-6
95.5 4.39999054516239E-6
96.5 3.4017723345456014E-6
97.5 5.9625955800533086E-5
98.5 6.64808749996312E-6
99.5 9.685442330769114E-6
100.5 4.582598298824599E-6
101.5 5.791381067848714E-6
102.5 4.764049940528557E-5
103.5 4.280274522294361E-5
104.5 7.90381536492634E-6
105.5 6.616365004514989E-6
106.5 7.05914809007611E-6
107.5 8.098204264033066E-6
108.5 1.192908056009062E-5
109.5 8.871438954800006E-6
110.5 1.024393936152719E-5
111.5 9.606441022931078E-6
112.5 1.0040239423305858E-5
113.5 6.607320349776657E-6
114.5 8.069223004240059E-6
115.5 9.53116183013393E-6
116.5 1.1172426688254095E-5
117.5 3.59766469777429E-5
