# 0.5-189.5 nm : MAVEN EUVM  2015-05-23 12:00:00; 190.5 nm+ : SORCE SOLSTICE 2004-02-07
# wavelength (nm) irradiance (W/m^2/nm)
0.5 2.281074330312549E-6
1.5 3.8339556340361014E-5
2.5 2.0700530512840487E-5
3.5 1.6244783182628453E-5
4.5 2.1974432456772774E-5
5.5 3.010783802892547E-5
6.5 3.512306687013343E-5
7.5 2.775064863343029E-5
8.5 2.4613249713919176E-5
9.5 1.9066272322047677E-5
10.5 1.3656982457953395E-5
11.5 8.739662296605515E-6
12.5 4.958348758208845E-6
13.5 4.979905232808111E-6
14.5 1.0797113832701429E-5
15.5 1.1101760429324983E-5
16.5 1.4638078846627826E-5
17.5 7.890669576808955E-5
18.5 7.37161017055219E-5
19.5 6.17347783892026E-5
20.5 4.6933580292002695E-5
21.5 3.5144977135806E-5
22.5 3.7762498051849195E-5
23.5 2.0765360961915003E-5
24.5 2.6571658096541248E-5
25.5 4.588478474615857E-5
26.5 1.535321280737211E-5
27.5 2.0103739914727602E-5
28.5 3.2656327536894885E-5
29.5 8.851043043145952E-6
30.5 2.4217313293105105E-4
31.5 1.4530405606028744E-5
32.5 4.910328509544402E-6
33.5 2.1883250292473894E-5
34.5 2.0082240327395627E-5
35.5 1.4544747516508228E-5
36.5 3.077753058508519E-5
37.5 3.6666107757140416E-6
38.5 3.573348510814028E-6
39.5 2.1814091069443975E-6
40.5 3.733673002799493E-6
41.5 5.194464872352049E-6
42.5 1.6670060914480174E-6
43.5 6.482457052401966E-6
44.5 2.940638379178916E-6
45.5 2.1516642193874977E-6
46.5 8.305596119145402E-6
47.5 2.864415283965692E-6
48.5 5.9944145044348776E-6
49.5 1.3957659747605806E-5
50.5 9.248254244433095E-6
51.5 1.8610514068240961E-6
52.5 5.301540229272168E-6
53.5 4.408308992133282E-6
54.5 1.4866024801507007E-6
55.5 1.3125347788821785E-5
56.5 2.2318967176000924E-6
57.5 1.4515777923023185E-6
58.5 3.0329678081311916E-5
59.5 2.4610101773869545E-6
60.5 1.0512564327626675E-5
61.5 4.06606930991678E-6
62.5 2.3711736507579453E-5
63.5 7.534177885355654E-6
64.5 4.949902491563183E-7
65.5 6.246894741527068E-7
66.5 8.461417628308051E-7
67.5 8.566132984936453E-7
68.5 2.659873786011415E-6
69.5 1.1800759973086863E-6
70.5 5.995558503361392E-6
71.5 1.5668310375754185E-6
72.5 1.3186215506921252E-6
73.5 1.4757915131337037E-6
74.5 1.934743327229408E-6
75.5 2.4994403363905385E-6
76.5 8.44034607533334E-6
77.5 8.518049789764456E-6
78.5 1.116828904391257E-5
79.5 7.245845549125351E-6
80.5 5.6951690732375284E-6
81.5 6.6201694363873925E-6
82.5 7.64449895637805E-6
83.5 2.133130385723997E-5
84.5 1.185001240737022E-5
85.5 1.352054635781122E-5
86.5 1.4508945135776238E-5
87.5 1.630740723545063E-5
88.5 1.8890598161040583E-5
89.5 2.1895351727401473E-5
90.5 2.8373945476810336E-5
91.5 2.0855044081491566E-5
92.5 4.652121647746292E-6
93.5 5.527035047223419E-6
94.5 6.415115519846473E-6
95.5 5.179444657559781E-6
96.5 3.5484322708306193E-6
97.5 6.177733036386508E-5
98.5 7.609196161547913E-6
99.5 1.1338360732185685E-5
100.5 5.756670137706182E-6
101.5 6.757888586109547E-6
102.5 5.7493959149963805E-5
103.5 5.0727351670949594E-5
104.5 8.395693148088084E-6
105.5 7.716115608363073E-6
106.5 8.184886287248675E-6
107.5 9.305411239695085E-6
108.5 1.4409639279716824E-5
109.5 1.0371618709908772E-5
110.5 1.1842461229757776E-5
111.5 1.1073704274153751E-5
112.5 1.1417964513112967E-5
113.5 7.721711056852566E-6
114.5 9.131714738581177E-6
115.5 1.0543521196932644E-5
116.5 1.1812356435379247E-5
117.5 3.99242793253925E-5
118.5 1.5255679092248362E-5
119.5 2.564383856703495E-5
120.5 8.068582974355382E-5
121.5 0.0033685239279502787
122.5 3.1968974848616005E-5
123.5 2.0621503387058475E-5
124.5 1.5052418992895608E-5
125.5 1.3199937151957367E-5
126.5 1.8849325218437425E-5
